src,dst
16,5797
16,5798
16,5799
16,5800
16,5801
16,5802
16,5803
16,5804
16,5805
16,5806
16,5807
16,5808
16,5809
16,5810
16,5811
16,5812
16,5813
16,5814
16,5815
16,5816
16,5817
16,5818
16,5819
16,5820
16,5821
16,5822
16,5823
16,5824
16,5825
16,5826
16,5827
16,5828
16,5829
16,5830
16,5831
16,5832
16,5833
16,5834
16,5835
16,5836
16,5837
16,5838
16,5839
16,5840
16,5841
16,5842
16,5843
16,5844
16,5845
16,5846
16,5847
16,5848
16,5849
16,5850
16,5851
16,5852
16,5853
16,5854
16,5855
16,5856
16,5857
16,5858
16,5859
16,5860
16,5861
16,5862
16,5863
16,5864
16,5865
16,5866
16,5867
16,5868
16,5869
16,5870
16,5871
16,5872
16,5873
16,5874
16,5875
16,5876
16,5877
16,5878
16,5879
16,5880
16,5881
16,5882
16,5883
16,5884
16,5885
16,5886
16,5887
16,5888
16,5889
16,5890
16,5891
16,5892
16,5893
16,5894
16,5895
16,5896
16,5897
16,5898
16,5899
16,5900
16,5901
16,5902
16,5903
16,5904
16,5905
16,5906
16,5907
16,5908
16,5909
16,5910
16,5911
16,5912
16,5913
16,5914
16,5915
16,5916
16,5917
16,5918
16,5919
16,5920
16,5921
16,5922
16,5923
16,5924
16,5925
16,5926
16,5927
16,5928
16,5929
16,5930
16,5931
16,5932
16,5933
16,5934
16,5935
16,5936
16,5937
16,5938
16,5939
16,5940
16,5941
16,5942
16,5943
16,5944
16,5945
16,5946
16,5947
16,5948
16,5949
16,5950
16,5951
16,5952
16,5953
16,5954
16,5955
16,5956
16,5957
16,5958
16,5959
16,5960
16,5961
16,5962
16,5963
16,5964
16,5965
16,5966
16,5967
16,5968
16,5969
16,5970
16,5971
16,5972
16,5973
16,5974
16,5975
16,5976
16,5977
16,5978
16,5979
16,5980
16,5981
16,5982
16,5983
16,5984
16,5985
16,5986
16,5987
16,5988
16,5989
16,5990
16,5991
16,5992
16,5993
16,5994
16,5995
16,5996
19,5997
19,5998
19,5999
19,6000
19,6001
19,6002
19,6003
19,6004
19,6005
19,6006
19,6007
19,6008
19,6009
19,6010
19,6011
19,6012
19,6013
19,6014
19,6015
19,6016
19,6017
19,6018
19,6019
19,6020
19,6021
19,6022
19,6023
19,6024
19,6025
19,6026
19,6027
19,6028
19,6029
19,6030
19,6031
19,6032
19,6033
19,6034
19,6035
19,6036
19,6037
19,6038
19,6039
19,6040
19,6041
19,6042
19,6043
19,6044
19,6045
19,6046
19,6047
19,6048
19,6049
19,6050
19,6051
19,6052
19,6053
19,6054
19,6055
19,6056
19,6057
19,6058
19,6059
19,6060
19,6061
19,6062
19,6063
19,6064
19,6065
19,6066
19,6067
19,6068
19,6069
19,6070
19,6071
19,6072
19,6073
19,6074
19,6075
19,6076
19,6077
19,6078
19,6079
19,6080
19,6081
19,6082
19,6083
19,6084
19,6085
19,6086
19,6087
19,6088
19,6089
19,6090
19,6091
19,6092
19,6093
19,6094
19,6095
19,6096
19,6097
19,6098
19,6099
19,6100
19,6101
19,6102
19,6103
19,6104
19,6105
19,6106
19,6107
19,6108
19,6109
19,6110
19,6111
19,6112
19,6113
19,6114
19,6115
19,6116
19,6117
19,6118
19,6119
19,6120
19,6121
19,6122
19,6123
19,6124
19,6125
19,6126
19,6127
19,6128
19,6129
19,6130
19,6131
19,6132
19,6133
21,6134
21,6135
21,6136
21,6137
21,6138
21,6139
21,6140
21,6141
21,6142
21,6143
21,6144
21,6145
21,6146
21,6147
21,6148
21,6149
21,6150
21,6151
21,6152
21,6153
21,6154
21,6155
21,6156
21,6157
21,6158
21,6159
21,6160
21,6161
21,6162
21,6163
21,6164
21,6165
21,6166
21,6167
21,6168
21,6169
21,6170
21,6171
21,6172
21,6173
21,6174
21,6175
21,6176
21,6177
21,6178
21,6179
21,6180
21,6181
21,6182
21,6183
21,6184
21,6185
21,6186
21,6187
21,6188
21,6189
21,6190
21,6191
21,6192
21,6193
21,6194
21,6195
21,6196
21,6197
21,6198
21,6199
21,6200
21,6201
21,6202
21,6203
21,6204
21,6205
21,6206
21,6207
21,6208
21,6209
21,6210
21,6211
21,6212
21,6213
21,6214
21,6215
21,6216
21,6217
21,6218
21,6219
21,6220
21,6221
21,6222
21,6223
21,6224
21,6225
21,6226
21,6227
21,6228
21,6229
21,6230
21,6231
21,6232
21,6233
21,6234
21,6235
21,6236
21,6237
21,6238
21,6239
21,6240
21,6241
21,6242
21,6243
21,6244
21,6245
21,6246
21,6247
21,6248
21,6249
21,6250
21,6251
21,6252
21,6253
21,6254
21,6255
21,6256
21,6257
20,6258
20,6259
20,6260
20,6261
20,6262
20,6263
20,6264
20,6265
20,6266
20,6267
20,6268
20,6269
20,6270
20,6271
20,6272
20,6273
20,6274
20,6275
20,6276
20,6277
20,6278
20,6279
20,6280
20,6281
20,6282
20,6283
20,6284
20,6285
20,6286
20,6287
20,6288
20,6289
20,6290
20,6291
20,6292
20,6293
20,6294
20,6295
20,6296
20,6297
20,6298
20,6299
20,6300
20,6301
20,6302
20,6303
20,6304
20,6305
20,6306
20,6307
20,6308
20,6309
20,6310
20,6311
20,6312
20,6313
20,6314
20,6315
20,6316
20,6317
20,6318
20,6319
20,6320
20,6321
20,6322
20,6323
20,6324
20,6325
20,6326
20,6327
20,6328
20,6329
20,6330
20,6331
20,6332
20,6333
20,6334
20,6335
20,6336
20,6337
20,6338
20,6339
20,6340
20,6341
20,6342
20,6343
20,6344
20,6345
20,6346
20,6347
20,6348
20,6349
20,6350
20,6351
20,6352
20,6353
20,6354
20,6355
20,6356
20,6357
20,6358
20,6359
20,6360
20,6361
20,6362
20,6363
