id_student,code_module,code_presentation,final_result,target
496154,DDD,2014J,Withdrawn,1
496494,DDD,2014J,Fail,1
496916,DDD,2014J,Pass,0
497989,DDD,2014J,Withdrawn,1
498326,DDD,2014J,Withdrawn,1
499865,DDD,2014J,Withdrawn,1
500339,DDD,2014J,Withdrawn,1
500707,DDD,2014J,Fail,1
502470,DDD,2014J,Pass,0
502557,DDD,2014J,Withdrawn,1
504034,DDD,2014J,Withdrawn,1
504064,DDD,2014J,Fail,1
504251,DDD,2014J,Pass,0
504552,DDD,2014J,Fail,1
504589,DDD,2014J,Pass,0
504749,DDD,2014J,Withdrawn,1
504841,DDD,2014J,Withdrawn,1
506824,DDD,2014J,Fail,1
507478,DDD,2014J,Fail,1
507576,DDD,2014J,Withdrawn,1
508615,DDD,2014J,Fail,1
508829,DDD,2014J,Withdrawn,1
508859,DDD,2014J,Pass,0
508872,DDD,2014J,Fail,1
509933,DDD,2014J,Fail,1
509998,DDD,2014J,Withdrawn,1
510424,DDD,2014J,Pass,0
510456,DDD,2014J,Distinction,0
510532,DDD,2014J,Withdrawn,1
511345,DDD,2014J,Pass,0
511676,DDD,2014J,Fail,1
512046,DDD,2014J,Pass,0
513283,DDD,2014J,Withdrawn,1
513356,DDD,2014J,Withdrawn,1
514277,DDD,2014J,Distinction,0
514324,DDD,2014J,Fail,1
515052,DDD,2014J,Fail,1
515645,DDD,2014J,Fail,1
516405,DDD,2014J,Withdrawn,1
516562,DDD,2014J,Fail,1
518244,DDD,2014J,Pass,0
519116,DDD,2014J,Withdrawn,1
519941,DDD,2014J,Withdrawn,1
520349,DDD,2014J,Pass,0
523762,DDD,2014J,Pass,0
523817,DDD,2014J,Withdrawn,1
524020,DDD,2014J,Withdrawn,1
524427,DDD,2014J,Pass,0
525068,DDD,2014J,Distinction,0
525870,DDD,2014J,Pass,0
526352,DDD,2014J,Pass,0
526699,DDD,2014J,Withdrawn,1
526912,DDD,2014J,Withdrawn,1
528175,DDD,2014J,Withdrawn,1
528363,DDD,2014J,Withdrawn,1
528535,DDD,2014J,Withdrawn,1
529789,DDD,2014J,Withdrawn,1
529885,DDD,2014J,Withdrawn,1
530807,DDD,2014J,Withdrawn,1
531646,DDD,2014J,Fail,1
532236,DDD,2014J,Pass,0
534827,DDD,2014J,Withdrawn,1
535220,DDD,2014J,Fail,1
535351,DDD,2014J,Fail,1
536296,DDD,2014J,Pass,0
536736,DDD,2014J,Withdrawn,1
537463,DDD,2014J,Withdrawn,1
537577,DDD,2014J,Pass,0
540821,DDD,2014J,Fail,1
540885,DDD,2014J,Withdrawn,1
543478,DDD,2014J,Fail,1
543976,DDD,2014J,Withdrawn,1
544612,DDD,2014J,Withdrawn,1
544649,DDD,2014J,Withdrawn,1
545127,DDD,2014J,Withdrawn,1
545752,DDD,2014J,Fail,1
546299,DDD,2014J,Fail,1
546773,DDD,2014J,Fail,1
547464,DDD,2014J,Withdrawn,1
547786,DDD,2014J,Fail,1
548486,DDD,2014J,Withdrawn,1
548851,DDD,2014J,Withdrawn,1
549337,DDD,2014J,Fail,1
549626,DDD,2014J,Withdrawn,1
550142,DDD,2014J,Fail,1
550358,DDD,2014J,Fail,1
550380,DDD,2014J,Fail,1
551332,DDD,2014J,Withdrawn,1
551440,DDD,2014J,Fail,1
551595,DDD,2014J,Withdrawn,1
552114,DDD,2014J,Fail,1
552965,DDD,2014J,Pass,0
553367,DDD,2014J,Pass,0
553576,DDD,2014J,Withdrawn,1
554215,DDD,2014J,Withdrawn,1
554407,DDD,2014J,Withdrawn,1
554746,DDD,2014J,Fail,1
554863,DDD,2014J,Pass,0
554885,DDD,2014J,Withdrawn,1
555132,DDD,2014J,Withdrawn,1
555989,DDD,2014J,Pass,0
556007,DDD,2014J,Fail,1
556374,DDD,2014J,Fail,1
556514,DDD,2014J,Pass,0
557083,DDD,2014J,Withdrawn,1
557237,DDD,2014J,Pass,0
557389,DDD,2014J,Pass,0
557474,DDD,2014J,Withdrawn,1
559447,DDD,2014J,Pass,0
559707,DDD,2014J,Fail,1
559852,DDD,2014J,Pass,0
559882,DDD,2014J,Withdrawn,1
560301,DDD,2014J,Pass,0
561848,DDD,2014J,Fail,1
561904,DDD,2014J,Pass,0
562100,DDD,2014J,Withdrawn,1
562619,DDD,2014J,Withdrawn,1
562827,DDD,2014J,Withdrawn,1
562890,DDD,2014J,Withdrawn,1
563453,DDD,2014J,Pass,0
563595,DDD,2014J,Fail,1
563710,DDD,2014J,Withdrawn,1
563845,DDD,2014J,Distinction,0
563847,DDD,2014J,Fail,1
564000,DDD,2014J,Withdrawn,1
564643,DDD,2014J,Withdrawn,1
565006,DDD,2014J,Fail,1
565209,DDD,2014J,Pass,0
565446,DDD,2014J,Pass,0
566134,DDD,2014J,Withdrawn,1
566300,DDD,2014J,Pass,0
566482,DDD,2014J,Withdrawn,1
566553,DDD,2014J,Fail,1
566560,DDD,2014J,Withdrawn,1
566712,DDD,2014J,Withdrawn,1
567176,DDD,2014J,Fail,1
567281,DDD,2014J,Withdrawn,1
567285,DDD,2014J,Pass,0
567597,DDD,2014J,Withdrawn,1
568103,DDD,2014J,Pass,0
568297,DDD,2014J,Fail,1
568415,DDD,2014J,Withdrawn,1
568446,DDD,2014J,Distinction,0
569633,DDD,2014J,Pass,0
569737,DDD,2014J,Pass,0
569749,DDD,2014J,Withdrawn,1
569840,DDD,2014J,Pass,0
570119,DDD,2014J,Pass,0
570411,DDD,2014J,Pass,0
570863,DDD,2014J,Pass,0
571292,DDD,2014J,Fail,1
571382,DDD,2014J,Withdrawn,1
571644,DDD,2014J,Pass,0
572043,DDD,2014J,Withdrawn,1
572156,DDD,2014J,Pass,0
572281,DDD,2014J,Pass,0
572413,DDD,2014J,Withdrawn,1
572414,DDD,2014J,Withdrawn,1
572430,DDD,2014J,Pass,0
572434,DDD,2014J,Pass,0
572722,DDD,2014J,Withdrawn,1
572880,DDD,2014J,Fail,1
573328,DDD,2014J,Fail,1
573646,DDD,2014J,Fail,1
573742,DDD,2014J,Pass,0
573969,DDD,2014J,Pass,0
574347,DDD,2014J,Pass,0
574431,DDD,2014J,Fail,1
574612,DDD,2014J,Fail,1
574843,DDD,2014J,Withdrawn,1
574866,DDD,2014J,Withdrawn,1
574928,DDD,2014J,Pass,0
575009,DDD,2014J,Pass,0
575200,DDD,2014J,Withdrawn,1
575272,DDD,2014J,Withdrawn,1
575337,DDD,2014J,Withdrawn,1
575380,DDD,2014J,Pass,0
575398,DDD,2014J,Fail,1
575566,DDD,2014J,Fail,1
575855,DDD,2014J,Pass,0
575999,DDD,2014J,Fail,1
576306,DDD,2014J,Pass,0
576515,DDD,2014J,Pass,0
576885,DDD,2014J,Pass,0
577196,DDD,2014J,Pass,0
577359,DDD,2014J,Withdrawn,1
577520,DDD,2014J,Pass,0
577526,DDD,2014J,Pass,0
577566,DDD,2014J,Pass,0
577638,DDD,2014J,Pass,0
577652,DDD,2014J,Pass,0
577751,DDD,2014J,Pass,0
577934,DDD,2014J,Withdrawn,1
577937,DDD,2014J,Pass,0
577977,DDD,2014J,Withdrawn,1
578395,DDD,2014J,Pass,0
578427,DDD,2014J,Fail,1
578616,DDD,2014J,Pass,0
578646,DDD,2014J,Pass,0
578857,DDD,2014J,Pass,0
579017,DDD,2014J,Pass,0
579172,DDD,2014J,Fail,1
579386,DDD,2014J,Pass,0
580450,DDD,2014J,Fail,1
580458,DDD,2014J,Pass,0
580534,DDD,2014J,Fail,1
580838,DDD,2014J,Withdrawn,1
582009,DDD,2014J,Pass,0
582197,DDD,2014J,Pass,0
582608,DDD,2014J,Pass,0
583092,DDD,2014J,Withdrawn,1
583147,DDD,2014J,Withdrawn,1
583276,DDD,2014J,Withdrawn,1
583604,DDD,2014J,Withdrawn,1
584038,DDD,2014J,Withdrawn,1
584077,DDD,2014J,Withdrawn,1
584591,DDD,2014J,Withdrawn,1
584981,DDD,2014J,Pass,0
585153,DDD,2014J,Pass,0
585354,DDD,2014J,Pass,0
585432,DDD,2014J,Pass,0
585526,DDD,2014J,Pass,0
585626,DDD,2014J,Pass,0
585773,DDD,2014J,Pass,0
585832,DDD,2014J,Pass,0
585998,DDD,2014J,Fail,1
586121,DDD,2014J,Pass,0
586315,DDD,2014J,Pass,0
586444,DDD,2014J,Withdrawn,1
586729,DDD,2014J,Pass,0
586946,DDD,2014J,Pass,0
586957,DDD,2014J,Withdrawn,1
587140,DDD,2014J,Pass,0
587375,DDD,2014J,Pass,0
587446,DDD,2014J,Pass,0
587576,DDD,2014J,Pass,0
587579,DDD,2014J,Pass,0
587772,DDD,2014J,Withdrawn,1
587777,DDD,2014J,Fail,1
588058,DDD,2014J,Withdrawn,1
588179,DDD,2014J,Pass,0
588203,DDD,2014J,Pass,0
588240,DDD,2014J,Pass,0
588383,DDD,2014J,Withdrawn,1
588954,DDD,2014J,Withdrawn,1
589279,DDD,2014J,Pass,0
589585,DDD,2014J,Pass,0
590110,DDD,2014J,Withdrawn,1
590127,DDD,2014J,Pass,0
590227,DDD,2014J,Withdrawn,1
590340,DDD,2014J,Distinction,0
590562,DDD,2014J,Pass,0
590616,DDD,2014J,Fail,1
590632,DDD,2014J,Withdrawn,1
590753,DDD,2014J,Fail,1
590886,DDD,2014J,Pass,0
590920,DDD,2014J,Pass,0
591540,DDD,2014J,Pass,0
591852,DDD,2014J,Withdrawn,1
592214,DDD,2014J,Pass,0
592221,DDD,2014J,Pass,0
592344,DDD,2014J,Withdrawn,1
592661,DDD,2014J,Pass,0
592899,DDD,2014J,Fail,1
593099,DDD,2014J,Distinction,0
593373,DDD,2014J,Pass,0
593556,DDD,2014J,Fail,1
593903,DDD,2014J,Pass,0
593976,DDD,2014J,Pass,0
594033,DDD,2014J,Pass,0
594048,DDD,2014J,Pass,0
594071,DDD,2014J,Pass,0
594161,DDD,2014J,Pass,0
594164,DDD,2014J,Withdrawn,1
594329,DDD,2014J,Fail,1
594950,DDD,2014J,Distinction,0
595215,DDD,2014J,Pass,0
595310,DDD,2014J,Pass,0
595396,DDD,2014J,Withdrawn,1
595741,DDD,2014J,Fail,1
595787,DDD,2014J,Withdrawn,1
595876,DDD,2014J,Pass,0
595883,DDD,2014J,Fail,1
596322,DDD,2014J,Pass,0
596359,DDD,2014J,Pass,0
596420,DDD,2014J,Withdrawn,1
596620,DDD,2014J,Withdrawn,1
596759,DDD,2014J,Pass,0
597529,DDD,2014J,Pass,0
597608,DDD,2014J,Pass,0
597779,DDD,2014J,Withdrawn,1
597786,DDD,2014J,Pass,0
597814,DDD,2014J,Withdrawn,1
598103,DDD,2014J,Pass,0
598123,DDD,2014J,Withdrawn,1
598141,DDD,2014J,Pass,0
598283,DDD,2014J,Withdrawn,1
598303,DDD,2014J,Fail,1
598493,DDD,2014J,Withdrawn,1
598536,DDD,2014J,Fail,1
599083,DDD,2014J,Pass,0
599270,DDD,2014J,Withdrawn,1
599651,DDD,2014J,Fail,1
599742,DDD,2014J,Withdrawn,1
599837,DDD,2014J,Fail,1
599877,DDD,2014J,Withdrawn,1
600033,DDD,2014J,Pass,0
600502,DDD,2014J,Fail,1
600554,DDD,2014J,Withdrawn,1
600616,DDD,2014J,Withdrawn,1
600680,DDD,2014J,Pass,0
601418,DDD,2014J,Pass,0
601488,DDD,2014J,Pass,0
602029,DDD,2014J,Pass,0
602185,DDD,2014J,Pass,0
602318,DDD,2014J,Distinction,0
602528,DDD,2014J,Pass,0
603224,DDD,2014J,Pass,0
603303,DDD,2014J,Distinction,0
603406,DDD,2014J,Pass,0
603490,DDD,2014J,Withdrawn,1
603493,DDD,2014J,Withdrawn,1
603726,DDD,2014J,Withdrawn,1
603961,DDD,2014J,Pass,0
604500,DDD,2014J,Pass,0
604632,DDD,2014J,Withdrawn,1
604671,DDD,2014J,Fail,1
604709,DDD,2014J,Pass,0
605070,DDD,2014J,Fail,1
605118,DDD,2014J,Pass,0
605313,DDD,2014J,Withdrawn,1
605488,DDD,2014J,Pass,0
605676,DDD,2014J,Withdrawn,1
605759,DDD,2014J,Pass,0
605859,DDD,2014J,Fail,1
605876,DDD,2014J,Pass,0
606089,DDD,2014J,Withdrawn,1
606247,DDD,2014J,Withdrawn,1
606757,DDD,2014J,Pass,0
606837,DDD,2014J,Fail,1
607110,DDD,2014J,Fail,1
607483,DDD,2014J,Pass,0
607525,DDD,2014J,Fail,1
607638,DDD,2014J,Pass,0
607767,DDD,2014J,Pass,0
607975,DDD,2014J,Pass,0
608746,DDD,2014J,Pass,0
608775,DDD,2014J,Pass,0
608842,DDD,2014J,Pass,0
608943,DDD,2014J,Withdrawn,1
609242,DDD,2014J,Withdrawn,1
609245,DDD,2014J,Pass,0
609556,DDD,2014J,Pass,0
609655,DDD,2014J,Fail,1
609681,DDD,2014J,Withdrawn,1
610197,DDD,2014J,Pass,0
610537,DDD,2014J,Fail,1
610609,DDD,2014J,Withdrawn,1
610622,DDD,2014J,Withdrawn,1
610828,DDD,2014J,Fail,1
611013,DDD,2014J,Pass,0
611159,DDD,2014J,Pass,0
611235,DDD,2014J,Withdrawn,1
611356,DDD,2014J,Withdrawn,1
611588,DDD,2014J,Withdrawn,1
611790,DDD,2014J,Pass,0
611800,DDD,2014J,Pass,0
611865,DDD,2014J,Fail,1
611982,DDD,2014J,Pass,0
612443,DDD,2014J,Fail,1
612615,DDD,2014J,Withdrawn,1
612717,DDD,2014J,Pass,0
612979,DDD,2014J,Withdrawn,1
613910,DDD,2014J,Fail,1
614471,DDD,2014J,Withdrawn,1
614499,DDD,2014J,Withdrawn,1
614683,DDD,2014J,Withdrawn,1
614791,DDD,2014J,Pass,0
614912,DDD,2014J,Withdrawn,1
614930,DDD,2014J,Withdrawn,1
615183,DDD,2014J,Withdrawn,1
616862,DDD,2014J,Withdrawn,1
617249,DDD,2014J,Withdrawn,1
617850,DDD,2014J,Pass,0
617952,DDD,2014J,Fail,1
617993,DDD,2014J,Withdrawn,1
618033,DDD,2014J,Withdrawn,1
618531,DDD,2014J,Withdrawn,1
618737,DDD,2014J,Distinction,0
618825,DDD,2014J,Withdrawn,1
618989,DDD,2014J,Pass,0
619055,DDD,2014J,Fail,1
619851,DDD,2014J,Withdrawn,1
619907,DDD,2014J,Pass,0
619910,DDD,2014J,Pass,0
620676,DDD,2014J,Withdrawn,1
621001,DDD,2014J,Fail,1
621659,DDD,2014J,Fail,1
622246,DDD,2014J,Withdrawn,1
622384,DDD,2014J,Fail,1
622555,DDD,2014J,Distinction,0
622597,DDD,2014J,Withdrawn,1
622626,DDD,2014J,Pass,0
623190,DDD,2014J,Pass,0
623223,DDD,2014J,Withdrawn,1
623224,DDD,2014J,Withdrawn,1
623225,DDD,2014J,Pass,0
623276,DDD,2014J,Pass,0
623289,DDD,2014J,Pass,0
623407,DDD,2014J,Withdrawn,1
623586,DDD,2014J,Withdrawn,1
623641,DDD,2014J,Pass,0
623864,DDD,2014J,Pass,0
623937,DDD,2014J,Pass,0
623968,DDD,2014J,Pass,0
624631,DDD,2014J,Withdrawn,1
624891,DDD,2014J,Pass,0
625012,DDD,2014J,Withdrawn,1
625013,DDD,2014J,Withdrawn,1
625283,DDD,2014J,Pass,0
625467,DDD,2014J,Pass,0
625502,DDD,2014J,Withdrawn,1
625555,DDD,2014J,Pass,0
625765,DDD,2014J,Fail,1
626132,DDD,2014J,Pass,0
626151,DDD,2014J,Withdrawn,1
626179,DDD,2014J,Pass,0
626386,DDD,2014J,Withdrawn,1
626546,DDD,2014J,Withdrawn,1
626552,DDD,2014J,Withdrawn,1
626630,DDD,2014J,Pass,0
626799,DDD,2014J,Withdrawn,1
627097,DDD,2014J,Pass,0
627236,DDD,2014J,Pass,0
627295,DDD,2014J,Pass,0
627367,DDD,2014J,Withdrawn,1
627416,DDD,2014J,Withdrawn,1
627453,DDD,2014J,Pass,0
627476,DDD,2014J,Pass,0
627618,DDD,2014J,Withdrawn,1
627695,DDD,2014J,Fail,1
628259,DDD,2014J,Fail,1
628390,DDD,2014J,Pass,0
628437,DDD,2014J,Pass,0
628519,DDD,2014J,Pass,0
628593,DDD,2014J,Pass,0
628631,DDD,2014J,Pass,0
628662,DDD,2014J,Withdrawn,1
628685,DDD,2014J,Withdrawn,1
628733,DDD,2014J,Withdrawn,1
629309,DDD,2014J,Pass,0
629379,DDD,2014J,Pass,0
629703,DDD,2014J,Pass,0
629878,DDD,2014J,Fail,1
630328,DDD,2014J,Pass,0
630354,DDD,2014J,Withdrawn,1
630380,DDD,2014J,Pass,0
630775,DDD,2014J,Withdrawn,1
630858,DDD,2014J,Pass,0
630900,DDD,2014J,Pass,0
631055,DDD,2014J,Pass,0
631240,DDD,2014J,Fail,1
631293,DDD,2014J,Withdrawn,1
631295,DDD,2014J,Withdrawn,1
631336,DDD,2014J,Withdrawn,1
631486,DDD,2014J,Withdrawn,1
631513,DDD,2014J,Withdrawn,1
631603,DDD,2014J,Pass,0
631835,DDD,2014J,Pass,0
631960,DDD,2014J,Withdrawn,1
631998,DDD,2014J,Pass,0
632093,DDD,2014J,Pass,0
632314,DDD,2014J,Fail,1
632473,DDD,2014J,Withdrawn,1
632645,DDD,2014J,Pass,0
632719,DDD,2014J,Withdrawn,1
632795,DDD,2014J,Withdrawn,1
632831,DDD,2014J,Fail,1
632877,DDD,2014J,Distinction,0
633237,DDD,2014J,Withdrawn,1
633295,DDD,2014J,Fail,1
633331,DDD,2014J,Pass,0
633409,DDD,2014J,Fail,1
633414,DDD,2014J,Fail,1
633475,DDD,2014J,Fail,1
633525,DDD,2014J,Withdrawn,1
633574,DDD,2014J,Pass,0
633618,DDD,2014J,Pass,0
634035,DDD,2014J,Withdrawn,1
634037,DDD,2014J,Pass,0
634047,DDD,2014J,Pass,0
634305,DDD,2014J,Pass,0
634489,DDD,2014J,Withdrawn,1
634508,DDD,2014J,Fail,1
634646,DDD,2014J,Distinction,0
634693,DDD,2014J,Withdrawn,1
634966,DDD,2014J,Fail,1
635071,DDD,2014J,Withdrawn,1
635170,DDD,2014J,Fail,1
635255,DDD,2014J,Distinction,0
635418,DDD,2014J,Fail,1
635986,DDD,2014J,Withdrawn,1
635992,DDD,2014J,Distinction,0
636243,DDD,2014J,Withdrawn,1
636364,DDD,2014J,Pass,0
636420,DDD,2014J,Withdrawn,1
636451,DDD,2014J,Pass,0
636484,DDD,2014J,Pass,0
636503,DDD,2014J,Fail,1
636590,DDD,2014J,Withdrawn,1
636594,DDD,2014J,Distinction,0
636697,DDD,2014J,Pass,0
636712,DDD,2014J,Withdrawn,1
636875,DDD,2014J,Pass,0
637064,DDD,2014J,Fail,1
637075,DDD,2014J,Withdrawn,1
637347,DDD,2014J,Fail,1
637374,DDD,2014J,Fail,1
637473,DDD,2014J,Pass,0
637691,DDD,2014J,Pass,0
638023,DDD,2014J,Withdrawn,1
638051,DDD,2014J,Fail,1
638131,DDD,2014J,Fail,1
638202,DDD,2014J,Fail,1
638243,DDD,2014J,Withdrawn,1
638358,DDD,2014J,Withdrawn,1
638384,DDD,2014J,Pass,0
638657,DDD,2014J,Withdrawn,1
639190,DDD,2014J,Withdrawn,1
639514,DDD,2014J,Pass,0
639766,DDD,2014J,Pass,0
640054,DDD,2014J,Withdrawn,1
640144,DDD,2014J,Fail,1
640178,DDD,2014J,Fail,1
640691,DDD,2014J,Withdrawn,1
640773,DDD,2014J,Fail,1
640836,DDD,2014J,Pass,0
640942,DDD,2014J,Distinction,0
640975,DDD,2014J,Pass,0
640982,DDD,2014J,Pass,0
641192,DDD,2014J,Withdrawn,1
641253,DDD,2014J,Pass,0
641305,DDD,2014J,Withdrawn,1
641315,DDD,2014J,Pass,0
641557,DDD,2014J,Withdrawn,1
641609,DDD,2014J,Fail,1
641613,DDD,2014J,Withdrawn,1
641744,DDD,2014J,Distinction,0
641845,DDD,2014J,Withdrawn,1
641896,DDD,2014J,Pass,0
642139,DDD,2014J,Pass,0
642222,DDD,2014J,Withdrawn,1
642230,DDD,2014J,Withdrawn,1
642310,DDD,2014J,Pass,0
642443,DDD,2014J,Distinction,0
642474,DDD,2014J,Distinction,0
642501,DDD,2014J,Distinction,0
642625,DDD,2014J,Fail,1
642744,DDD,2014J,Withdrawn,1
642764,DDD,2014J,Withdrawn,1
642785,DDD,2014J,Withdrawn,1
642838,DDD,2014J,Pass,0
643006,DDD,2014J,Pass,0
643021,DDD,2014J,Withdrawn,1
643036,DDD,2014J,Pass,0
643126,DDD,2014J,Pass,0
643199,DDD,2014J,Fail,1
643230,DDD,2014J,Withdrawn,1
643280,DDD,2014J,Pass,0
643285,DDD,2014J,Distinction,0
643542,DDD,2014J,Withdrawn,1
643729,DDD,2014J,Pass,0
643758,DDD,2014J,Pass,0
644159,DDD,2014J,Withdrawn,1
644229,DDD,2014J,Fail,1
644310,DDD,2014J,Withdrawn,1
644409,DDD,2014J,Pass,0
644457,DDD,2014J,Pass,0
644474,DDD,2014J,Pass,0
644516,DDD,2014J,Withdrawn,1
644525,DDD,2014J,Pass,0
644567,DDD,2014J,Withdrawn,1
644881,DDD,2014J,Withdrawn,1
644956,DDD,2014J,Pass,0
644964,DDD,2014J,Distinction,0
645019,DDD,2014J,Withdrawn,1
645031,DDD,2014J,Pass,0
645054,DDD,2014J,Fail,1
645081,DDD,2014J,Pass,0
645147,DDD,2014J,Fail,1
645219,DDD,2014J,Pass,0
645322,DDD,2014J,Withdrawn,1
645353,DDD,2014J,Withdrawn,1
645425,DDD,2014J,Pass,0
645434,DDD,2014J,Pass,0
645499,DDD,2014J,Pass,0
645512,DDD,2014J,Withdrawn,1
645551,DDD,2014J,Pass,0
645710,DDD,2014J,Withdrawn,1
645738,DDD,2014J,Withdrawn,1
645792,DDD,2014J,Distinction,0
645818,DDD,2014J,Pass,0
645850,DDD,2014J,Withdrawn,1
645864,DDD,2014J,Pass,0
645866,DDD,2014J,Withdrawn,1
645906,DDD,2014J,Withdrawn,1
645939,DDD,2014J,Pass,0
645962,DDD,2014J,Withdrawn,1
646006,DDD,2014J,Withdrawn,1
646020,DDD,2014J,Withdrawn,1
646027,DDD,2014J,Withdrawn,1
646077,DDD,2014J,Withdrawn,1
646086,DDD,2014J,Withdrawn,1
646090,DDD,2014J,Distinction,0
646314,DDD,2014J,Withdrawn,1
646322,DDD,2014J,Pass,0
646344,DDD,2014J,Pass,0
646359,DDD,2014J,Pass,0
646391,DDD,2014J,Withdrawn,1
646489,DDD,2014J,Pass,0
646589,DDD,2014J,Fail,1
646689,DDD,2014J,Withdrawn,1
646700,DDD,2014J,Withdrawn,1
646755,DDD,2014J,Withdrawn,1
646836,DDD,2014J,Fail,1
646952,DDD,2014J,Fail,1
646957,DDD,2014J,Pass,0
647166,DDD,2014J,Pass,0
647215,DDD,2014J,Pass,0
647218,DDD,2014J,Fail,1
647227,DDD,2014J,Fail,1
647305,DDD,2014J,Fail,1
647318,DDD,2014J,Fail,1
647368,DDD,2014J,Withdrawn,1
647373,DDD,2014J,Pass,0
647464,DDD,2014J,Pass,0
647468,DDD,2014J,Withdrawn,1
647488,DDD,2014J,Fail,1
647565,DDD,2014J,Withdrawn,1
647604,DDD,2014J,Fail,1
647605,DDD,2014J,Pass,0
647612,DDD,2014J,Fail,1
647614,DDD,2014J,Withdrawn,1
647647,DDD,2014J,Pass,0
647824,DDD,2014J,Withdrawn,1
647879,DDD,2014J,Pass,0
647920,DDD,2014J,Withdrawn,1
647937,DDD,2014J,Pass,0
647947,DDD,2014J,Withdrawn,1
647953,DDD,2014J,Withdrawn,1
647968,DDD,2014J,Withdrawn,1
648172,DDD,2014J,Pass,0
648183,DDD,2014J,Pass,0
648237,DDD,2014J,Fail,1
648269,DDD,2014J,Pass,0
648321,DDD,2014J,Distinction,0
648419,DDD,2014J,Withdrawn,1
648428,DDD,2014J,Pass,0
648570,DDD,2014J,Pass,0
648597,DDD,2014J,Fail,1
648695,DDD,2014J,Fail,1
648766,DDD,2014J,Withdrawn,1
648833,DDD,2014J,Withdrawn,1
648841,DDD,2014J,Pass,0
648854,DDD,2014J,Pass,0
648880,DDD,2014J,Fail,1
648888,DDD,2014J,Withdrawn,1
648898,DDD,2014J,Pass,0
648920,DDD,2014J,Pass,0
648947,DDD,2014J,Withdrawn,1
648959,DDD,2014J,Fail,1
648966,DDD,2014J,Withdrawn,1
649014,DDD,2014J,Pass,0
649041,DDD,2014J,Fail,1
649078,DDD,2014J,Pass,0
649090,DDD,2014J,Pass,0
649120,DDD,2014J,Fail,1
649214,DDD,2014J,Pass,0
649230,DDD,2014J,Withdrawn,1
649261,DDD,2014J,Withdrawn,1
649321,DDD,2014J,Pass,0
649383,DDD,2014J,Fail,1
649394,DDD,2014J,Withdrawn,1
649413,DDD,2014J,Fail,1
649514,DDD,2014J,Pass,0
649552,DDD,2014J,Fail,1
649614,DDD,2014J,Distinction,0
649688,DDD,2014J,Pass,0
649689,DDD,2014J,Withdrawn,1
649745,DDD,2014J,Distinction,0
649761,DDD,2014J,Withdrawn,1
649780,DDD,2014J,Pass,0
649819,DDD,2014J,Pass,0
649880,DDD,2014J,Distinction,0
649949,DDD,2014J,Pass,0
649963,DDD,2014J,Withdrawn,1
650010,DDD,2014J,Distinction,0
650074,DDD,2014J,Withdrawn,1
650091,DDD,2014J,Pass,0
650232,DDD,2014J,Fail,1
650243,DDD,2014J,Withdrawn,1
650271,DDD,2014J,Fail,1
650279,DDD,2014J,Pass,0
650376,DDD,2014J,Pass,0
650414,DDD,2014J,Withdrawn,1
650420,DDD,2014J,Pass,0
650434,DDD,2014J,Distinction,0
650442,DDD,2014J,Pass,0
650478,DDD,2014J,Pass,0
650515,DDD,2014J,Withdrawn,1
650642,DDD,2014J,Pass,0
650684,DDD,2014J,Distinction,0
650711,DDD,2014J,Fail,1
650829,DDD,2014J,Withdrawn,1
650850,DDD,2014J,Fail,1
650946,DDD,2014J,Pass,0
650947,DDD,2014J,Pass,0
650957,DDD,2014J,Pass,0
650993,DDD,2014J,Pass,0
651048,DDD,2014J,Fail,1
651058,DDD,2014J,Fail,1
651061,DDD,2014J,Fail,1
651120,DDD,2014J,Pass,0
651174,DDD,2014J,Withdrawn,1
651176,DDD,2014J,Fail,1
651267,DDD,2014J,Fail,1
651481,DDD,2014J,Withdrawn,1
651493,DDD,2014J,Pass,0
651495,DDD,2014J,Distinction,0
651507,DDD,2014J,Fail,1
651508,DDD,2014J,Distinction,0
651561,DDD,2014J,Pass,0
651579,DDD,2014J,Pass,0
651619,DDD,2014J,Distinction,0
651627,DDD,2014J,Pass,0
651651,DDD,2014J,Withdrawn,1
651672,DDD,2014J,Fail,1
651728,DDD,2014J,Withdrawn,1
651759,DDD,2014J,Distinction,0
651804,DDD,2014J,Pass,0
651942,DDD,2014J,Pass,0
651963,DDD,2014J,Withdrawn,1
652048,DDD,2014J,Fail,1
652103,DDD,2014J,Pass,0
652267,DDD,2014J,Fail,1
652292,DDD,2014J,Withdrawn,1
652293,DDD,2014J,Pass,0
652318,DDD,2014J,Distinction,0
652406,DDD,2014J,Withdrawn,1
652428,DDD,2014J,Fail,1
652531,DDD,2014J,Withdrawn,1
652617,DDD,2014J,Pass,0
652619,DDD,2014J,Fail,1
652680,DDD,2014J,Distinction,0
652732,DDD,2014J,Pass,0
652881,DDD,2014J,Fail,1
652965,DDD,2014J,Distinction,0
653031,DDD,2014J,Withdrawn,1
653051,DDD,2014J,Fail,1
653060,DDD,2014J,Withdrawn,1
653171,DDD,2014J,Fail,1
653296,DDD,2014J,Withdrawn,1
653319,DDD,2014J,Pass,0
653354,DDD,2014J,Fail,1
653412,DDD,2014J,Fail,1
653452,DDD,2014J,Pass,0
653550,DDD,2014J,Distinction,0
653569,DDD,2014J,Pass,0
653711,DDD,2014J,Pass,0
653723,DDD,2014J,Withdrawn,1
653729,DDD,2014J,Pass,0
